step,parent_beam_id,beam_id,beam_rank,token_id,token,token_probability,token_log_probability,previous_log_probability,cumulative_log_probability,is_eos,carried_forward,survived,on_final_path
24,223,233,2,786, me,0.8175687780693015,-0.20142024755477905,-3.88350510597229,-4.084925174713135,False,False,True,False
24,224,234,3,236771,0,0.9999991655356624,-8.344646857949556e-07,-4.102795124053955,-4.1027960777282715,False,False,True,False
24,225,235,4,236761,.,0.9998841419983222,-0.00011586471373448148,-4.295632362365723,-4.295748233795166,False,False,True,False
24,222,236,5,236789,',0.11920223040255751,-2.1269338130950928,-2.597018003463745,-4.723951816558838,False,False,True,False
24,221,237,6,2541, break,0.04102415590722966,-3.193594217300415,-1.5338342189788818,-4.727428436279297,False,False,True,False
24,226,238,7,60349, teddy,0.6892924623290139,-0.3720896244049072,-4.593140125274658,-4.9652299880981445,False,False,True,False
24,228,239,8,564, I,0.9998848570841458,-0.00011514954530866817,-5.525354385375977,-5.5254693031311035,False,False,True,False
24,223,240,9,236789,',0.18242424150962688,-1.7014203071594238,-3.88350510597229,-5.584925651550293,False,False,True,False
25,231,241,0,684, by,0.999929313885331,-7.068861305015162e-05,-1.6024283170700073,-1.602499008178711,False,False,True,True
25,232,242,1,1502, start,0.9891362089957316,-0.01092323288321495,-2.723951816558838,-2.734874963760376,False,False,True,False
25,233,243,2,1502, start,0.9825074120605776,-0.01764739118516445,-4.084925174713135,-4.102572441101074,False,False,True,False
25,234,244,3,21739, tokens,0.9999703177676235,-2.9682672902708873e-05,-4.1027960777282715,-4.10282564163208,False,False,True,False
25,235,245,4,3792, Let,0.9934273698968276,-0.006594324950128794,-4.295748233795166,-4.302342414855957,False,False,True,False
25,236,246,5,236751,s,0.9999825957461574,-1.7404405298293568e-05,-4.723951816558838,-4.723968982696533,False,False,True,False
25,237,247,6,672, this,0.8977406457077193,-0.1078740656375885,-4.727428436279297,-4.835302352905273,False,False,True,False
25,238,248,7,10591, bear,1.0,0.0,-4.9652299880981445,-4.9652299880981445,False,False,True,False
25,239,249,8,1202, need,0.9999909401759619,-9.059865078597795e-06,-5.5254693031311035,-5.525478363037109,False,False,True,False
25,240,250,9,236751,s,0.9999873639751784,-1.2636104656849056e-05,-5.584925651550293,-5.584938049316406,False,False,False,False
26,241,251,0,6611, understanding,0.919654165406039,-0.08375758677721024,-1.602499008178711,-1.6862566471099854,False,False,True,True
26,242,252,1,684, by,0.9987132439227534,-0.0012875846587121487,-2.734874963760376,-2.7361626625061035,False,False,True,False
26,244,253,2,236761,.,0.9995324414595751,-0.0004676678800024092,-4.10282564163208,-4.103293418884277,False,False,True,False
26,243,254,3,684, by,0.9991611133088054,-0.000839238753542304,-4.102572441101074,-4.103411674499512,False,False,True,False
26,241,255,4,15512, breaking,0.05879152077803092,-2.8337576389312744,-1.602499008178711,-4.436256408691406,False,False,True,False
26,245,256,5,786, me,0.7772940519966214,-0.25193655490875244,-4.302342414855957,-4.55427885055542,False,False,True,False
26,246,257,6,1502, start,0.8974142034070465,-0.10823775827884674,-4.723968982696533,-4.832206726074219,False,False,True,False
26,247,258,7,1679, down,0.9999957084838798,-4.291525328881107e-06,-4.835302352905273,-4.835306644439697,False,False,True,False
26,248,259,8,7489, named,0.9999371806494093,-6.282132380874828e-05,-4.9652299880981445,-4.965292930603027,False,False,False,False
26,249,260,9,531, to,0.9999988079084972,-1.1920922133867862e-06,-5.525478363037109,-5.525479316711426,False,False,False,False
27,251,261,0,506, the,0.9932024789112165,-0.0068207294680178165,-1.6862566471099854,-1.6930773258209229,False,False,True,True
27,252,262,1,114521, brainstorming,0.7785621736710739,-0.2503064274787903,-2.7361626625061035,-2.986469030380249,False,False,True,False
27,253,263,2,5315, First,0.8104853090510072,-0.21012206375598907,-4.103293418884277,-4.31341552734375,False,False,True,False
27,254,264,3,114521, brainstorming,0.7655221019645548,-0.2671971917152405,-4.103411674499512,-4.370608806610107,False,False,False,False
27,255,265,4,1679, down,0.9997879716377892,-0.00021205084340181202,-4.436256408691406,-4.436468601226807,False,False,True,False
27,256,266,5,1502, start,0.9795014368238117,-0.02071157470345497,-4.55427885055542,-4.574990272521973,False,False,True,False
27,258,267,6,236761,.,0.999998927117538,-1.0728830375228426e-06,-4.835306644439697,-4.835307598114014,False,False,True,False
27,252,268,7,6972, thinking,0.11939638344662179,-2.1253063678741455,-2.7361626625061035,-4.861469268798828,False,False,True,False
27,257,269,8,684, by,0.9093817164565107,-0.09499034285545349,-4.832206726074219,-4.927196979522705,False,False,False,False
27,252,270,9,6611, understanding,0.05639885805842509,-2.8753063678741455,-2.7361626625061035,-5.611469268798828,False,False,False,False
28,261,271,0,6035, requirements,0.604877658796189,-0.502729058265686,-1.6930773258209229,-2.1958065032958984,False,False,True,True
28,261,272,1,7609, query,0.22252205509503237,-1.502729058265686,-1.6930773258209229,-3.1958065032958984,False,False,True,False
28,262,273,2,1070, some,0.6479709484986196,-0.43390941619873047,-2.986469030380249,-3.4203784465789795,False,False,True,False
28,261,274,3,15166, constraints,0.10511198860441133,-2.2527289390563965,-1.6930773258209229,-3.9458062648773193,False,False,True,False
28,263,275,4,236764,",",0.9999963045256735,-3.6954811548639555e-06,-4.31341552734375,-4.313419342041016,False,False,True,False
28,265,276,5,506, the,0.9987214482331321,-0.001279369811527431,-4.436468601226807,-4.437747955322266,False,False,True,False
28,262,277,6,6549, ideas,0.210365367206607,-1.5589094161987305,-2.986469030380249,-4.545378684997559,False,False,True,False
28,266,278,7,684, by,0.9976426039437405,-0.002360179089009762,-4.574990272521973,-4.577350616455078,False,False,True,False
28,267,279,8,5315, First,0.9584800726662813,-0.04240650683641434,-4.835307598114014,-4.877714157104492,False,False,True,False
28,268,280,9,1003, about,0.9398682522704003,-0.06201557070016861,-4.861469268798828,-4.923484802246094,False,False,True,False
29,271,281,0,236761,.,0.9997846352038625,-0.0002153879904653877,-2.1958065032958984,-2.196021795272827,False,False,True,True
29,272,282,1,236761,.,0.9862900567610231,-0.013804792426526546,-3.1958065032958984,-3.209611177444458,False,False,True,False
29,273,283,2,6549, ideas,0.9682649562605414,-0.032249514013528824,-3.4203784465789795,-3.4526278972625732,False,False,True,False
29,274,284,3,236761,.,0.9958870989852607,-0.004121382255107164,-3.9458062648773193,-3.949927568435669,False,False,True,False
29,275,285,4,564, I,0.9999342008052653,-6.580135959666222e-05,-4.313419342041016,-4.313485145568848,False,False,True,False
29,277,286,5,236761,.,0.9886957648027882,-0.011368613690137863,-4.545378684997559,-4.5567474365234375,False,False,True,False
29,276,287,6,6035, requirements,0.768882845561212,-0.2628166675567627,-4.437747955322266,-4.700564384460449,False,False,True,False
29,278,288,7,114521, brainstorming,0.7445958586819658,-0.2949136793613434,-4.577350616455078,-4.872264385223389,False,False,True,False
29,279,289,8,236764,",",0.9999990463265931,-9.536738616588991e-07,-4.877714157104492,-4.877715110778809,False,False,False,False
29,280,290,9,1144, what,0.8797590332708299,-0.1281072348356247,-4.923484802246094,-5.051591873168945,False,False,False,False
30,281,291,0,2195, They,0.4985176279400623,-0.6961163282394409,-2.196021795272827,-2.8921380043029785,False,False,True,True
30,282,292,1,2195, They,0.9622070898591492,-0.03852558135986328,-3.209611177444458,-3.2481367588043213,False,False,True,False
30,281,293,2,669, The,0.30236622575286315,-1.196116328239441,-2.196021795272827,-3.3921380043029785,False,False,True,False
30,283,294,3,236761,.,0.9994188350624195,-0.0005813338793814182,-3.4526278972625732,-3.453209161758423,False,False,True,False
30,285,295,4,1202, need,0.9999991655356624,-8.344646857949556e-07,-4.313485145568848,-4.313486099243164,False,False,True,False
30,281,296,5,236743, ,0.11123430489891821,-2.1961164474487305,-2.196021795272827,-4.392138481140137,False,False,True,False
30,284,297,6,2195, They,0.546488167590569,-0.6042426228523254,-3.949927568435669,-4.55417013168335,False,False,True,False
30,287,298,7,236761,.,0.9999979734461775,-2.0265558760002023e-06,-4.700564384460449,-4.700566291809082,False,False,False,False
30,286,299,8,74419, Teddy,0.8293680191342974,-0.18709129095077515,-4.5567474365234375,-4.743838787078857,False,False,True,False
30,288,300,9,1070, some,0.6659012145391553,-0.40661394596099854,-4.872264385223389,-5.278878211975098,False,False,True,False
31,291,301,0,9155, specified,0.9297084752454372,-0.0728842094540596,-2.8921380043029785,-2.965022325515747,False,False,True,True
31,292,302,1,9155, specified,0.8305280241958523,-0.18569360673427582,-3.2481367588043213,-3.4338302612304688,False,False,True,False
31,294,303,2,74419, Teddy,0.7969517426539426,-0.226961150765419,-3.453209161758423,-3.6801702976226807,False,False,True,False
31,293,304,3,3925, story,0.7375716963000205,-0.3043919801712036,-3.3921380043029785,-3.6965298652648926,False,False,True,False
31,295,305,4,531, to,0.9999998807907247,-1.1920928244535389e-07,-4.313486099243164,-4.313486099243164,False,False,False,False
31,296,306,5,236770,1,0.9930737297732639,-0.006950368173420429,-4.392138481140137,-4.3990888595581055,False,False,True,False
31,297,307,6,9155, specified,0.8578102589585908,-0.15337234735488892,-4.55417013168335,-4.707542419433594,False,False,False,False
31,299,308,7,29402, bears,0.9999952316511552,-4.768360213347478e-06,-4.743838787078857,-4.7438435554504395,False,False,True,False
31,300,309,8,6549, ideas,0.9824616139797562,-0.017694005742669106,-5.278878211975098,-5.296572208404541,False,False,False,False
31,293,310,9,2307, key,0.1452364783016361,-1.9293919801712036,-3.3921380043029785,-5.321529865264893,False,False,False,False
32,301,311,0,623," """,0.5446836971584961,-0.6075500249862671,-2.965022325515747,-3.5725722312927246,False,False,True,True
32,303,312,1,29402, bears,0.9999898673126559,-1.0132738680113107e-05,-3.6801702976226807,-3.680180311203003,False,False,True,False
32,304,313,2,3548, needs,0.8157236091061035,-0.20367969572544098,-3.6965298652648926,-3.900209665298462,False,False,True,False
32,302,314,3,623," """,0.46209121079004045,-0.7719929814338684,-3.4338302612304688,-4.2058234214782715,False,False,True,False
32,306,315,4,236771,0,0.9999700793634253,-2.992108420585282e-05,-4.3990888595581055,-4.399118900299072,False,False,True,False
32,301,316,5,236743, ,0.17683290621237388,-1.732550024986267,-2.965022325515747,-4.697572231292725,False,False,True,False
32,301,317,6,496, a,0.17683290621237388,-1.732550024986267,-2.965022325515747,-4.697572231292725,False,False,True,False
32,302,318,7,496, a,0.2802725036334353,-1.2719929218292236,-3.4338302612304688,-4.705822944641113,False,False,True,False
32,308,319,8,659, are,0.9199133566596681,-0.08347579091787338,-4.7438435554504395,-4.827319145202637,False,False,True,False
32,302,320,9,506, the,0.19262828688716388,-1.6469929218292236,-3.4338302612304688,-5.080822944641113,False,False,True,False
33,311,321,0,9869,about,0.9520840645287814,-0.049101945012807846,-3.5725722312927246,-3.621674060821533,False,False,True,True
33,312,322,1,659, are,0.9259193451950638,-0.07696814835071564,-3.680180311203003,-3.757148504257202,False,False,True,False
33,313,323,2,531, to,0.9999526761523544,-4.732496745418757e-05,-3.900209665298462,-3.900256872177124,False,False,True,False
33,314,324,3,9869,about,0.8757388663620149,-0.13268733024597168,-4.2058234214782715,-4.338510513305664,False,False,True,False
33,315,325,4,236771,0,0.9999997615814777,-2.3841855067985307e-07,-4.399118900299072,-4.399118900299072,False,False,True,False
33,316,326,5,236770,1,0.9996309450798553,-0.0003691230376716703,-4.697572231292725,-4.697941303253174,False,False,True,False
33,318,327,6,60349, teddy,0.7313846318814119,-0.31281578540802,-4.705822944641113,-5.018638610839844,False,False,True,False
33,317,328,7,60349, teddy,0.7084655289239256,-0.3446538746356964,-4.697572231292725,-5.042226314544678,False,False,True,False
33,319,329,8,3187, often,0.669144203958284,-0.401755690574646,-4.827319145202637,-5.229074954986572,False,False,True,False
33,320,330,9,6518, format,0.2871101668319688,-1.2478892803192139,-5.080822944641113,-6.328712463378906,False,False,False,False
34,321,331,0,236743, ,0.999590088132643,-0.00040999590419232845,-3.621674060821533,-3.622084140777588,False,False,True,True
34,323,332,1,577, be,0.9999558945068824,-4.410646579344757e-05,-3.900256872177124,-3.900300979614258,False,False,True,False
34,324,333,2,236743, ,0.9997866608909244,-0.00021336186910048127,-4.338510513305664,-4.338723659515381,False,False,True,False
34,325,334,3,21739, tokens,0.9999854566779314,-1.4543427823809907e-05,-4.399118900299072,-4.399133205413818,False,False,True,False
34,322,335,4,3187, often,0.4553838737123857,-0.7866145372390747,-3.757148504257202,-4.543763160705566,False,False,True,False
34,326,336,5,236771,0,0.9999809268774651,-1.9073304429184645e-05,-4.697941303253174,-4.697960376739502,False,False,True,False
34,327,337,6,10591, bear,0.9999998807907247,-1.1920928244535389e-07,-5.018638610839844,-5.018638610839844,False,False,True,False
34,328,338,7,10591, bear,0.9999998807907247,-1.1920928244535389e-07,-5.042226314544678,-5.042226314544678,False,False,False,False
34,322,339,8,11082, typically,0.16752636497979911,-1.7866145372390747,-3.757148504257202,-5.543763160705566,False,False,True,False
34,329,340,9,3472, seen,0.6530698634489516,-0.4260711669921875,-5.229074954986572,-5.65514612197876,False,False,True,False
35,331,341,0,236770,1,0.9999884368330701,-1.156323378381785e-05,-3.622084140777588,-3.6220955848693848,False,False,True,True
35,333,342,1,236770,1,0.9999884368330701,-1.156323378381785e-05,-4.338723659515381,-4.338735103607178,False,False,True,False
35,332,343,2,83805, humorous,0.625141033370745,-0.46977800130844116,-3.900300979614258,-4.370079040527344,False,False,True,False
35,334,344,3,563, is,0.9952881480011522,-0.00472298776730895,-4.399133205413818,-4.40385627746582,False,False,True,False
35,336,345,4,236771,0,0.9999998807907247,-1.1920928244535389e-07,-4.697960376739502,-4.697960376739502,False,False,True,False
35,335,346,5,3472, seen,0.6077459516503881,-0.49799832701683044,-4.543763160705566,-5.04176139831543,False,False,True,False
35,339,347,6,3472, seen,0.9852636944194421,-0.014845963567495346,-5.543763160705566,-5.5586090087890625,False,False,True,False
35,332,348,7,2822, short,0.1791058940993111,-1.719778060913086,-3.900300979614258,-5.620079040527344,False,False,True,False
35,337,349,8,3925, story,0.533180203446202,-0.6288958191871643,-5.018638610839844,-5.647534370422363,False,False,False,False
35,340,350,9,618, as,0.993237993684783,-0.00678497226908803,-5.65514612197876,-5.661931037902832,False,False,True,False
36,341,351,0,236771,0,0.999998927117538,-1.0728830375228426e-06,-3.6220955848693848,-3.622096538543701,False,False,True,True
36,342,352,1,236771,0,0.9999976158197796,-2.3841830625315197e-06,-4.338735103607178,-4.338737487792969,False,False,True,False
36,344,353,2,20129, roughly,0.97527653299377,-0.025034224614501,-4.40385627746582,-4.428890705108643,False,False,True,False
36,343,354,3,236764,",",0.7309291736847784,-0.3134387135505676,-4.370079040527344,-4.683517932891846,False,False,True,False
36,345,355,4,21739, tokens,0.9999640000901282,-3.6000557884108275e-05,-4.697960376739502,-4.697996139526367,False,False,True,False
36,346,356,5,618, as,0.9958963210822783,-0.004112122114747763,-5.04176139831543,-5.045873641967773,False,False,True,False
36,347,357,6,618, as,0.9999588744847933,-4.1126360883936286e-05,-5.5586090087890625,-5.558650016784668,False,False,True,False
36,348,358,7,236764,",",0.9844629713171068,-0.015658993273973465,-5.620079040527344,-5.635737895965576,False,False,False,False
36,350,359,8,12864, cute,0.9845824481262826,-0.01553763821721077,-5.661931037902832,-5.677468776702881,False,False,True,False
36,343,360,9,532, and,0.26889383197838124,-1.3134386539459229,-4.370079040527344,-5.6835174560546875,False,False,True,False
37,351,361,0,236771,0,1.0,0.0,-3.622096538543701,-3.622096538543701,False,False,True,True
37,352,362,1,236771,0,1.0,0.0,-4.338737487792969,-4.338737487792969,False,False,True,False
37,355,363,2,236764,",",0.9970939220705296,-0.0029103087726980448,-4.697996139526367,-4.700906276702881,False,False,True,False
37,353,364,3,2101, around,0.6220755593461428,-0.4746937155723572,-4.428890705108643,-4.9035844802856445,False,False,True,False
37,356,365,4,12864, cute,0.9800619519420446,-0.02013949304819107,-5.045873641967773,-5.066013336181641,False,False,True,False
37,357,366,5,12864, cute,0.9732736919129304,-0.027089949697256088,-5.558650016784668,-5.585740089416504,False,False,True,False
37,353,367,6,236743, ,0.2938476699980895,-1.224693775177002,-4.428890705108643,-5.6535844802856445,False,False,True,False
37,359,368,7,532, and,0.9659757752249194,-0.03461652249097824,-5.677468776702881,-5.712085247039795,False,False,True,False
37,354,369,8,32452, centered,0.3482609816488233,-1.0548031330108643,-4.683517932891846,-5.738321304321289,False,False,True,False
37,360,370,9,63510, concise,0.8828792164929562,-0.12456687539815903,-5.6835174560546875,-5.808084487915039,False,False,True,False
38,361,371,0,21739, tokens,0.9999874831811497,-1.2516897186287679e-05,-3.622096538543701,-3.6221089363098145,False,False,True,True
38,362,372,1,21739, tokens,0.9999858142961154,-1.4185804502631072e-05,-4.338737487792969,-4.338751792907715,False,False,True,False
38,363,373,2,837, which,0.9258525136146619,-0.07704032957553864,-4.700906276702881,-4.777946472167969,False,False,True,False
38,364,374,3,236743, ,0.9994382439611917,-0.0005619138828478754,-4.9035844802856445,-4.904146194458008,False,False,True,False
38,365,375,4,532, and,0.9718948338765113,-0.028507675975561142,-5.066013336181641,-5.0945210456848145,False,False,True,False
38,366,376,5,532, and,0.9756173801448439,-0.02468479797244072,-5.585740089416504,-5.610424995422363,False,False,True,False
38,369,377,6,2101, around,0.9914224771982877,-0.008614521473646164,-5.738321304321289,-5.746935844421387,False,False,True,False
38,370,378,7,236764,",",0.8578387641149372,-0.15333911776542664,-5.808084487915039,-5.961423397064209,False,False,True,False
38,367,379,8,236832,7,0.6985432933631383,-0.3587581217288971,-5.6535844802856445,-6.01234245300293,False,False,False,False
38,368,380,9,110260, cudd,0.5322942778201435,-0.6305587887763977,-5.712085247039795,-6.342644214630127,False,False,True,False
39,371,381,0,2098,",""",0.9967193107296208,-0.0032860825303941965,-3.6221089363098145,-3.6253950595855713,False,False,True,True
39,372,382,1,2098,",""",0.9976109258589475,-0.0023919325321912766,-4.338751792907715,-4.341143608093262,False,False,True,False
39,373,383,2,563, is,0.9289300412607742,-0.07372184842824936,-4.777946472167969,-4.851668357849121,False,False,True,False
39,374,384,3,236832,7,0.7110733885597642,-0.3409796357154846,-4.904146194458008,-5.245125770568848,False,False,True,False
39,377,385,4,496, a,0.9998859297211151,-0.00011407678539399058,-5.746935844421387,-5.747049808502197,False,False,True,False
39,375,386,5,110260, cudd,0.5169596179699533,-0.6597905158996582,-5.0945210456848145,-5.754311561584473,False,False,True,False
39,378,387,6,2101, around,0.7319374154221465,-0.31206026673316956,-5.961423397064209,-6.273483753204346,False,False,True,False
39,376,388,7,110260, cudd,0.4910395347239626,-0.7112306356430054,-5.610424995422363,-6.321655750274658,False,False,True,False
39,380,389,8,586,ly,0.9999996423722521,-3.576278118089249e-07,-6.342644214630127,-6.342644691467285,False,False,False,False
39,375,390,9,83496, comforting,0.21550083043918483,-1.5347905158996582,-5.0945210456848145,-6.629311561584473,False,False,False,False
40,381,391,0,837, which,0.7141475679881698,-0.33666566014289856,-3.6253950595855713,-3.9620606899261475,False,False,True,True
40,382,392,1,837, which,0.8640414725993985,-0.14613451063632965,-4.341143608093262,-4.487277984619141,False,False,True,False
40,383,393,2,20129, roughly,0.9809391428886742,-0.019244857132434845,-4.851668357849121,-4.870913028717041,False,False,True,False
40,381,394,3,834, so,0.262720216055105,-1.3366656303405762,-3.6253950595855713,-4.962060928344727,False,False,True,False
40,384,395,4,236771,0,0.6224348990375723,-0.4741162359714508,-5.245125770568848,-5.719242095947266,False,False,True,False
40,385,396,5,60349, teddy,0.9999071445894133,-9.285972191719338e-05,-5.747049808502197,-5.747142791748047,False,False,True,False
40,386,397,6,586,ly,0.9999995231630692,-4.768370445162873e-07,-5.754311561584473,-5.754312038421631,False,False,True,False
40,384,398,7,236810,5,0.37752586119257237,-0.9741162061691284,-5.245125770568848,-6.219242095947266,False,False,True,False
40,387,399,8,236743, ,0.9984693151633538,-0.001531857531517744,-6.273483753204346,-6.275015830993652,False,False,True,False
40,388,400,9,586,ly,0.9999990463265931,-9.536738616588991e-07,-6.321655750274658,-6.321656703948975,False,False,True,False
41,391,401,0,563, is,0.8914600667791395,-0.11489463597536087,-3.9620606899261475,-4.076955318450928,False,False,True,True
41,392,402,1,563, is,0.8642694584647008,-0.14587068557739258,-4.487277984619141,-4.633148670196533,False,False,True,False
41,394,403,2,564, I,0.9736620756862808,-0.026690980419516563,-4.962060928344727,-4.9887518882751465,False,False,True,False
41,393,404,3,236743, ,0.7757440891183288,-0.2539325952529907,-4.870913028717041,-5.124845504760742,False,False,True,False
41,395,405,4,236772,-,0.9979220980322728,-0.0020800638012588024,-5.719242095947266,-5.721322059631348,False,False,True,False
41,396,406,5,10591, bear,1.0,0.0,-5.747142791748047,-5.747142791748047,False,False,True,False
41,397,407,6,236764,",",0.9991875340519947,-0.0008127961773425341,-5.754312038421631,-5.755125045776367,False,False,True,False
41,398,408,7,236772,-,0.9814356206201843,-0.01873886026442051,-6.219242095947266,-6.237980842590332,False,False,True,False
41,399,409,8,236770,1,0.9999922514562126,-7.748573807475623e-06,-6.275015830993652,-6.275023460388184,False,False,True,False
41,400,410,9,236764,",",0.9997890440762561,-0.0002109781780745834,-6.321656703948975,-6.3218674659729,False,False,True,False
42,401,411,0,20129, roughly,0.9640501318886067,-0.03661198168992996,-4.076955318450928,-4.113567352294922,False,False,True,True
42,402,412,1,20129, roughly,0.8688763076188423,-0.1405545026063919,-4.633148670196533,-4.773703098297119,False,False,True,False
42,403,413,2,1202, need,0.9996669210198342,-0.0003331344632897526,-4.9887518882751465,-4.9890851974487305,False,False,True,False
42,404,414,3,236832,7,0.5875983878118916,-0.5317115783691406,-5.124845504760742,-5.656557083129883,False,False,True,False
42,406,415,4,236764,",",0.9623292824938587,-0.03839859738945961,-5.747142791748047,-5.785541534423828,False,False,True,False
42,407,416,5,840, but,0.8484354789735182,-0.16436123847961426,-5.755125045776367,-5.919486045837402,False,False,True,False
42,405,417,6,236828,8,0.8165787276169948,-0.20263195037841797,-5.721322059631348,-5.923954010009766,False,False,True,False
42,409,418,7,236771,0,0.9999992847447459,-7.152555099310121e-07,-6.275023460388184,-6.275023937225342,False,False,True,False
42,408,419,8,236770,1,0.9622383257055601,-0.038493119180202484,-6.237980842590332,-6.2764739990234375,False,False,True,False
42,410,420,9,840, but,0.7759720757115026,-0.25363874435424805,-6.3218674659729,-6.575506210327148,False,False,False,False
43,411,421,0,236743, ,0.6500970016405458,-0.43063369393348694,-4.113567352294922,-4.544200897216797,False,False,True,True
43,413,422,1,531, to,0.9999768739326302,-2.312633478140924e-05,-4.9890851974487305,-4.989108085632324,False,False,True,False
43,412,423,2,236743, ,0.7308209182694619,-0.3135868310928345,-4.773703098297119,-5.087289810180664,False,False,True,False
43,411,424,3,2101, around,0.23915732879819795,-1.4306336641311646,-4.113567352294922,-5.544200897216797,False,False,True,False
43,415,425,4,532, and,0.9997101670434324,-0.0002898749662563205,-5.785541534423828,-5.785831451416016,False,False,False,False
43,417,426,5,236771,0,0.999088760817368,-0.0009116546134464443,-5.923954010009766,-5.92486572265625,False,False,True,False
43,414,427,6,236771,0,0.6222776334115817,-0.4743689298629761,-5.656557083129883,-6.130926132202148,False,False,True,False
43,418,428,7,236771,0,1.0,0.0,-6.275023937225342,-6.275023937225342,False,False,True,False
43,419,429,8,236771,0,0.9439143102205254,-0.057719890028238297,-6.2764739990234375,-6.334193706512451,False,False,True,False
43,416,430,9,7463, maybe,0.5364283456676814,-0.6228222846984863,-5.919486045837402,-6.542308330535889,False,False,False,False
44,421,431,0,236832,7,0.8026111833551323,-0.21988488733768463,-4.544200897216797,-4.76408576965332,False,False,True,True
44,423,432,1,236832,7,0.7013290431583652,-0.35477811098098755,-5.087289810180664,-5.442068099975586,False,False,True,False
44,424,433,2,236743, ,0.9989231512923626,-0.001077428925782442,-5.544200897216797,-5.545278549194336,False,False,True,False
44,422,434,3,2514, keep,0.5233897824365225,-0.6474288105964661,-4.989108085632324,-5.636537075042725,False,False,True,False
44,426,435,4,4171, words,0.9998313473105228,-0.00016866691294126213,-5.92486572265625,-5.925034523010254,False,False,True,False
44,427,436,5,236772,-,0.9910711997267214,-0.008968900889158249,-6.130926132202148,-6.139894962310791,False,False,True,False
44,429,437,6,236771,0,0.999997854237364,-2.145764938177308e-06,-6.334193706512451,-6.334195613861084,False,False,True,False
44,428,438,7,21739, tokens,0.7054811304531329,-0.3488752543926239,-6.275023937225342,-6.623898983001709,False,False,False,False
44,422,439,8,577, be,0.19254435215412805,-1.6474287509918213,-4.989108085632324,-6.636536598205566,False,False,False,False
44,422,440,9,1386, make,0.19254435215412805,-1.6474287509918213,-4.989108085632324,-6.636536598205566,False,False,True,False
45,431,441,0,236771,0,0.8175416841397453,-0.20145338773727417,-4.76408576965332,-4.96553897857666,False,False,True,True
45,432,442,1,236771,0,0.7309903875650299,-0.3133549690246582,-5.442068099975586,-5.755423069000244,False,False,True,False
45,433,443,2,236832,7,0.7091593762212995,-0.34367498755455017,-5.545278549194336,-5.888953685760498,False,False,True,False
45,435,444,3,236764,",",0.9178106942971777,-0.08576412498950958,-5.925034523010254,-6.010798454284668,False,False,True,False
45,434,445,4,625, it,0.5693890051395181,-0.5631914138793945,-5.636537075042725,-6.199728488922119,False,False,True,False
45,437,446,5,4171, words,0.9997424550740373,-0.0002575780963525176,-6.334195613861084,-6.334453105926514,False,False,True,False
45,436,447,6,236828,8,0.7735553880962794,-0.2567580044269562,-6.139894962310791,-6.396653175354004,False,False,True,False
45,431,448,7,236810,5,0.1824181960371463,-1.701453447341919,-4.76408576965332,-6.46553897857666,False,False,True,False
45,434,449,8,506, the,0.39133495869384854,-0.9381914138793945,-5.636537075042725,-6.574728488922119,False,False,True,False
45,440,450,9,2889, sure,0.9999803308534772,-1.966933996300213e-05,-6.636536598205566,-6.636556148529053,False,False,True,False
46,441,451,0,236772,-,0.9975828089752407,-0.0024201171472668648,-4.96553897857666,-4.967958927154541,False,False,True,True
46,442,452,1,236772,-,0.995653057618461,-0.004356417804956436,-5.755423069000244,-5.759779453277588,False,False,True,False
46,443,453,2,236771,0,0.9241219551395633,-0.07891122996807098,-5.888953685760498,-5.967864990234375,False,False,True,False
46,445,454,3,63510, concise,0.9911678081917384,-0.008871426805853844,-6.199728488922119,-6.208600044250488,False,False,True,False
46,447,455,4,236771,0,0.9997384040577275,-0.0002616301644593477,-6.396653175354004,-6.396914958953857,False,False,True,False
46,446,456,5,236764,",",0.8973466212676466,-0.10831306874752045,-6.334453105926514,-6.442766189575195,False,False,False,False
46,448,457,6,236772,-,0.9934576059366063,-0.00656388932839036,-6.46553897857666,-6.472102642059326,False,False,True,False
46,444,458,7,7463, maybe,0.5843588077501092,-0.5372400879859924,-6.010798454284668,-6.548038482666016,False,False,True,False
46,450,459,8,506, the,0.977887107547192,-0.022361047565937042,-6.636556148529053,-6.658917427062988,False,False,False,False
46,449,460,9,3925, story,0.7550142134294457,-0.2810187041759491,-6.574728488922119,-6.855747222900391,False,False,True,False
47,451,461,0,236828,8,0.5600940399422608,-0.5796505808830261,-4.967958927154541,-5.547609329223633,False,False,True,True
47,451,462,1,236770,1,0.4362016769006595,-0.8296505808830261,-4.967958927154541,-5.797609329223633,False,False,True,True
47,453,463,2,236772,-,0.9994088331690706,-0.0005913416389375925,-5.967864990234375,-5.968456268310547,False,False,True,False
47,452,464,3,236770,1,0.6741413638691883,-0.3943154513835907,-5.759779453277588,-6.154094696044922,False,False,True,False
47,454,465,4,236761,.,0.8825058316349853,-0.12498988211154938,-6.208600044250488,-6.333590030670166,False,False,True,False
47,455,466,5,4171, words,0.9998567309570499,-0.00014327930693980306,-6.396914958953857,-6.397058010101318,False,False,True,False
47,457,467,6,236770,1,0.9852789697970968,-0.014830459840595722,-6.472102642059326,-6.48693323135376,False,False,True,False
47,458,468,7,496, a,0.9031457214137097,-0.10187136381864548,-6.548038482666016,-6.649909973144531,False,False,True,False
